key,translation,locale
customer.reset.password.error.already.loggedIn,Er is al een andere klant ingelogd. Log uit om uw wachtwoord opnieuw in te stellen.,nl_NL
customer.salutation.dr,Dr.,nl_NL
customer.salutation.mr,Dhr.,nl_NL
customer.salutation.mrs,Mevr.,nl_NL
customer.salutation.ms,Mevr.,nl_NL
customer.signin,Log in,nl_NL
customer.signup,Nieuwe klant?,nl_NL
customer.table.actions,Acties,nl_NL
customer.token.invalid,Token is ongeldig,nl_NL
discount.quote_change.discount.amount_changed,De kortingen die je hebt geselecteerd voor de volgende items SKU's zijn gewijzigd,nl_NL
discount.quote_change.discount.not_available,De door u gekozen kortingen voor de volgende artikelen skus zijn niet meer beschikbaar,nl_NL
discount.quote_change.does_not_apply_for_currency,"Voucher """"%code% """" is uitgeschakeld omdat deze niet van toepassing is op deze valuta.",nl_NL
discount.successfully.applied,"De korting """" display_name """" is succesvol toegepast",nl_NL
discount.voucher_code.usage_limit.reached,Gebruikslimiet vouchercode bereikt,nl_NL
DummyPaymentCreditCard,Kredietkaart,nl_NL
dummyPaymentCreditCard.card_expires,Vervaldatum,nl_NL
dummyPaymentCreditCard.card_number,Kaartnummer,nl_NL
dummyPaymentCreditCard.card_security_code,CVC,nl_NL
dummyPaymentCreditCard.card_type,Kaarttype,nl_NL
dummyPaymentCreditCard.hidden_numbers,,nl_NL
dummyPaymentCreditCard.name_on_card,Naam op de kaart,nl_NL
DummyPaymentInvoice,Factuur,nl_NL
dummyPaymentInvoice.date_of_birth,Geboortedatum,nl_NL
dummyPaymentInvoice.invoice,Betaal met factuur:,nl_NL
DummyPrepayment,Vooruitbetaling,nl_NL
dummyPrepayment.prepaymentbank-info,mWS myWorld Solutions AG: <br/> Unicredit Bank Austria <br/> IBAN: AT19 1200 0529 5900 6605 <br/> BIC: BKAUATWW,nl_NL
email.orderEmail.salutationFemale,Mevrouw / mevrouw,nl_NL
email.orderEmail.salutationMale,Dhr.,nl_NL
error.404,"Sorry, er ging iets mis",nl_NL
error.404_description,Deze pagina is niet gevonden. Ga alsjeblieft terug,nl_NL
error_page.home_link,Ga naar homepagina,nl_NL
error_page.text,We kunnen de pagina die u zoekt niet vinden.,nl_NL
error_page.title,Pagina niet gevonden.,nl_NL
footer.facebook.url,https://www.facebook.com/myWorld.int,nl_NL
footer.follow,Volg ons,nl_NL
footer.instagram.url,https://www.instagram.com/myworld.global/,nl_NL
footer.logo.link.imprint,/en/afdruk,nl_NL
footer.logo.link.privacy,/nl/privacy,nl_NL
footer.logo.text,Gebouwd met,nl_NL
footer.logo.url,,nl_NL
footer.navigation_title.customer_service,Klantenservice,nl_NL
footer.navigation_title.information,Informatie,nl_NL
footer.navigation_title.legal_information,Legale informatie,nl_NL
footer.navigation_title.propositions,Verdien geld met myWorld,nl_NL
footer.official_partner,Officiële partner,nl_NL
footer.pinterest.url,https://www.pinterest.com/myworldofficial/,nl_NL
footer.providers__title,Verzending en betaling,nl_NL
footer_subscribe.subscription_placeholder,E-mailadres toevoegen,nl_NL
footer_subscribe.subscription_text,Schrijf je in en blijf altijd op de hoogte,nl_NL
footer.twitter.url,https://twitter.com/myWorld_nl,nl_NL
footer.youtube.url,https://www.youtube.com/channel/UCCdwFBArbzg98DeUD_-l_uQ?sub_confirmation=1,nl_NL
form.csrf.error.text,Er is iets fout gegaan. Sorry.,nl_NL
forms.accept_terms,Accepteer voorwaarden,nl_NL
forms.confirm-password,bevestig wachtwoord,nl_NL
forms.email,E-mail,nl_NL
forms.first-name,Voornaam,nl_NL
forms.forgot-password,Wachtwoord vergeten,nl_NL
forms.last-name,Achternaam,nl_NL
forms.password,Wachtwoord,nl_NL
forms.save-btn,Sparen,nl_NL
forms.submit-btn,Verzenden,nl_NL
forms.submit.login,Log in,nl_NL
forms.submit.register,Registreren,nl_NL
gdpr.accept_cookies,Accepteer cookies,nl_NL
gdpr.message,We gebruiken cookies op onze website om onze dienstverlening efficiënter en gebruiksvriendelijker te maken. Selecteer daarom 'Accepteer cookies'! Lees onze %link% voor meer informatie.,nl_NL
gdpr.privacy_policy,Privacybeleid,nl_NL
general.back.button,Terug,nl_NL
general.cancel.button,annuleren,nl_NL
general.edit.button,Bewerk,nl_NL
general.next.button,De volgende,nl_NL
global.accept.terms.and.conditions,Accepteer de algemene voorwaarden,nl_NL
global.add-to-cart,Voeg toe aan winkelkar,nl_NL
global.back_homepage,terug naar de startpagina,nl_NL
global.benefit.competitive_prices,Concurrerende prijzen,nl_NL
global.benefit.free_returns,Gratis retour,nl_NL
global.benefit.warranty,3 jaar garantie,nl_NL
global.button.less,Minder,nl_NL
global.button.more,Meer,nl_NL
global.cart,Winkelwagen,nl_NL
global.cashback,Cashback,nl_NL
global.categories,Alle categorieën,nl_NL
global.close,Dichtbij,nl_NL
global.company,Bedrijf,nl_NL
global.create.account,Maak account,nl_NL
global.email.address,E-mailadres,nl_NL
global.get_in_touch,Neem contact met ons op,nl_NL
global.header.categories,Alle categorieën,nl_NL
global.header.services,myWorld Services,nl_NL
global.home,Huis,nl_NL
global.login,Log in,nl_NL
global.newsletter,Nieuwsbrief,nl_NL
global.no_image_available,Geen afbeelding beschikbaar,nl_NL
global.order.ascendent,A-Z,nl_NL
global.order.descendent,Z-A,nl_NL
global.partners,Partners,nl_NL
global.password,Wachtwoord,nl_NL
global.payment_providers,Betaalproviders,nl_NL
global.permission.failed,Deze handeling is verboden,nl_NL
global.quantity_symbol,X,nl_NL
global.recover.password,Wachtwoord herstellen,nl_NL
global.register,Registreer nu,nl_NL
global.search,Zoeken,nl_NL
global.search.pages,Pagina's,nl_NL
global.search.results,Zoekresultaten,nl_NL
global.search.results.view,Visie,nl_NL
global.search.spellingSuggestion,Bedoelde je,nl_NL
global.search.suggestion.in_categories,Categorieën,nl_NL
global.search.suggestion.in_cms,Pagina's,nl_NL
global.search.suggestion.in_products,Producten,nl_NL
global.search.suggestion.no_result,Niets gevonden…,nl_NL
global.search.suggestions,Zoeksuggesties,nl_NL
global.search.suggestion.see_all_products,Bekijk alle producten,nl_NL
global.shipment_providers,Verzendaanbieders,nl_NL
global.social,Sociale media,nl_NL
global.spryker.motto,technologie met kwaliteit,nl_NL
global.spryker.shop,myWorld.com,nl_NL
homepage.carousel.next,De volgende,nl_NL
homepage.carousel.previous,Vorige,nl_NL
invoice.company.address,Spryker Systems GmbH <br/> Julie-Wolfthorn-Straße 1 <br /> 10115 Berlijn / Duitsland,nl_NL
invoice.company.bank.information,Banknaam <br/> IBAN 1234 5678 9123 4567 89 <br /> BIC 12345678 <br/> Handelsregister ABC123456 <br /> Steuernummer 12/345/6789,nl_NL
invoice.company.contact.information,+49 (0) 30 2084983 50 <br/> hello@spryker.com,nl_NL
invoice.created.at,Factuur datum,nl_NL
invoice.customer.number,Klantreferentie,nl_NL
invoice.header,Factuur,nl_NL
invoice.order.address.billing,Facturatie adres,nl_NL
invoice.order.address.shipping,Verzendingsadres,nl_NL
invoice.order.expenses.total,Verzendkosten,nl_NL
invoice.order.grand_total,EINDTOTAAL,nl_NL
invoice.order.item.price,STUKSPRIJS,nl_NL
invoice.order.item.price_total,ITEM TOTAAL,nl_NL
invoice.order.item.product_name,PRODUCTNAAM,nl_NL
invoice.order.item.quantity,AANTAL STUKS,nl_NL
invoice.order.item.sku,SKU,nl_NL
invoice.order.number,Bestelreferentie,nl_NL
invoice.order.tax_amount,Incl. Bevestigingsmateriaal VAT,nl_NL
item,Item,nl_NL
jumbotron.smartphones.link,/nl/telecom-&-navigatie/smartphones,nl_NL
jumbotron.smart_watches.link,/nl/smart-wearables/smartwatches,nl_NL
jumbotron.tablets.link,/nl/computers/tablets,nl_NL
mail.company.status.approved,Goedgekeurd,nl_NL
mail.company.status.denied,Geweigerd,nl_NL
mail.company.status.pending,Wachten op goedkeuring,nl_NL
mail.company.status.subject,Uw bedrijf is van status veranderd,nl_NL
mail.company.status.text,Uw bedrijf heeft de status gewijzigd in:,nl_NL
mail.company.user.invitation.body.html,"Hallo %name%, U bent uitgenodigd om lid te worden van een bedrijfsaccount op de Spryker-demo-hop, volg deze <a href=""%invitationLink%""> link </a> om uw registratie te voltooien",nl_NL
mail.company.user.invitation.body.text,"Hallo %name%, U bent uitgenodigd om lid te worden van een bedrijfsaccount in de Spryker Demo-winkel, volg deze link %invitationLink% om uw registratie te voltooien",nl_NL
mail.company.user.invitation.subject,Uitnodiging,nl_NL
mail.customer.registration.subject,Bedankt voor het aanmelden bij Spryker Shop!,nl_NL
mail.customer.registration.text,Bedankt voor het aanmelden bij Spryker Shop!,nl_NL
mail.customer.restore_password_confirmation.subject,Uw wachtwoord is succesvol gewijzigd!,nl_NL
mail.customer.restore_password_confirmation.text,Uw wachtwoord is succesvol gewijzigd!,nl_NL
mail.customer.restore_password.subject,Nieuw wachtwoord voor uw Spryker Shop-account,nl_NL
mail.customer.restore_password.text,"""Iemand heeft een nieuw wachtwoord aangevraagd voor uw Spryker Shop-account. Als u het niet bent, negeert u deze e-mail. Als u het bent, volg dan de onderstaande link:""",nl_NL
mail.giftCard.delivery.subject,Uw cadeaukaart!,nl_NL
mail.giftCard.delivery.text,"Beste klant, bedankt voor het kopen van een cadeaukaart in onze winkel. Je cadeaukaartcode is:",nl_NL
mail.giftCard.usage.subject,Bedankt voor het gebruik van een cadeaukaart!,nl_NL
mail.newsletter.subscribed.footer.text,We kijken uit naar uw volgende bezoek!,nl_NL
mail.newsletter.subscribed.subject,Welkom bij de Spryker-nieuwsbrief,nl_NL
mail.newsletter.subscribed.text,We zijn heel blij dat je je hebt aangemeld voor onze nieuwsbrief. We zullen ons best doen om u het meest relevante en opwindende nieuws en updates te bezorgen.,nl_NL
mail.newsletter.unsubscribed.subject,Spijtig om je te zien gaan…,nl_NL
mail.newsletter.unsubscribed.text,"Uw e-mailadres is afgemeld voor de Spryker Shop-nieuwsbrief, maar u kunt uw abonnement altijd beheren in uw klantprofiel.",nl_NL
mail.order.confirmation.billing_address,Facturatie adres,nl_NL
mail.order.confirmation.date,Besteldatum,nl_NL
mail.order.confirmation.delivery_date,Gevraagde afleverdatum,nl_NL
mail.order.confirmation.details,Details van uw bestelling,nl_NL
mail.order.confirmation.footer.text_line_1,Een fijne dag verder!,nl_NL
mail.order.confirmation.footer.text_line_2,Uw Spryker-winkel,nl_NL
mail.order.confirmation.item_price_including_tax,Totale artikelprijs inclusief belastingen,nl_NL
mail.order.confirmation.item_quantity,Artikelhoeveelheid,nl_NL
mail.order.confirmation.item_sku,Artikel SKU,nl_NL
mail.order.confirmation.order_number,Bestellingsnummer,nl_NL
mail.order.confirmation.price_including_tax,Totale prijs inclusief belastingen,nl_NL
mail.order.confirmation.products_in_shipment,Producten per verzending,nl_NL
mail.order.confirmation.product_title,Producttitel,nl_NL
mail.order.confirmation.salutation,Hallo,nl_NL
mail.order.confirmation.shipment_details,Verzendingsdetails,nl_NL
mail.order.confirmation.shipment_number,Verschepingsnummer,nl_NL
mail.order.confirmation.shipping_address,Bezorgadres,nl_NL
mail.order.confirmation.shipping_method,Verzendmethode,nl_NL
mail.order.confirmation.subject,Uw myWorld.com bestelling %idOrder%,nl_NL
mail.order.confirmation.text_line_1,Bedankt voor het winkelen bij Spryker Shop!,nl_NL
mail.order.confirmation.text_line_2,"We schrijven om u te laten weten dat we uw bestelling hebben ontvangen. Zodra de bestelling is verzonden, ontvang je van ons een verzendbevestiging per e-mail.",nl_NL
mail.order.confirmation.text_line_3,"We hopen dat je je bestelling leuk vindt. Mocht u van gedachten veranderen, dan kunt u binnen 14 dagen retourneren.",nl_NL
mail.order.in-processing.subject,Nieuwe bestelling zojuist geplaatst,nl_NL
mail.order_invoice.subject,Factuur voor uw myWorld.com-bestelling %idOrder%,nl_NL
mail.order.shipped.date,Besteldatum,nl_NL
mail.order.shipped.details,Details van uw bestelling,nl_NL
mail.order.shipped.footer.text_line_1,Een fijne dag verder!,nl_NL
mail.order.shipped.footer.text_line_2,Uw Spryker-winkel,nl_NL
mail.order.shipped.order_number,Bestellingsnummer,nl_NL
mail.order.shipped.price_including_tax,Totale prijs inclusief belastingen,nl_NL
mail.order.shipped.salutation,Hallo,nl_NL
mail.order.shipped.subject,Uw bestelling %orderReference% is onderweg,nl_NL
mail.order.shipped.text,Je bestelling is al onderweg.,nl_NL
mail.sender.email,noreply@demo-spryker.com,nl_NL
mail.sender.name,Spryker geen antwoord,nl_NL
mail.shipping.confirmation.subject,Uw myWorld.com-bestelling %idOrder% is verzonden,nl_NL
mail.trans.availability_notification_subscription.subtitle,U ontvangt een e-mail wanneer het product weer leverbaar is.,nl_NL
mail.trans.availability_notification_subscription.title,We hebben zojuist ons aankoopteam geïnformeerd over uw abonnement!,nl_NL
mail.trans.availability_notification.subtitle,Het wachten is voorbij! Voeg dit product nu toe aan uw winkelwagen.,nl_NL
mail.trans.availability_notification.title.part2,is weer beschikbaar!,nl_NL
mail.trans.availability_notification_unsubscribed.subtitle,U krijgt geen melding wanneer het product weer beschikbaar is.,nl_NL
mail.trans.availability_notification_unsubscribed.title.part1,Uw abonnement op,nl_NL
mail.trans.availability_notification_unsubscribed.title.part2,werd geannuleerd,nl_NL
mail.trans.common.go_to_shop,Ga naar winkel,nl_NL
mail.trans.common.hello_for_first_name,Hallo,nl_NL
mail.trans.common.my_account,Mijn rekening,nl_NL
mail.trans.company_status.title,De status van uw bedrijf is gewijzigd in,nl_NL
mail.trans.customer_registration.change_info,"U kunt uw gegevens (afleveradres, e-mailadres, wachtwoord etc.) wijzigen in Mijn account",nl_NL
mail.trans.customer_registration.confirmation_link,Valideer uw e-mailadres,nl_NL
mail.trans.customerRegistration.confirmationLink,Valideer uw e-mailadres,nl_NL
mail.trans.customer_registration.registration_success,Uw registratie bij de Spryker Shop was succesvol!,nl_NL
mail.trans.customer_registration.title,Bedankt voor het aanmelden bij Spryker Shop!,nl_NL
mail.trans.customer_restored_password_confirmation.title,Uw wachtwoord is succesvol gewijzigd,nl_NL
mail.trans.customer_restore_password.change_password,Wachtwoord wijzigen,nl_NL
mail.trans.customer_restore_password.subtitle,"Iemand heeft een nieuw wachtwoord aangevraagd voor uw Spryker Shop-account. Als u dit niet was, kunt u deze e-mail negeren. Als u het was, volg dan de instructies op de onderstaande knop.",nl_NL
mail.trans.customer_restore_password.title,Nieuw wachtwoord voor uw Spryker Shop-account,nl_NL
mail.trans.footer.contact_email_address,info@spryker.com,nl_NL
mail.trans.footer.for_more_information,Voor meer informatie over het herroepingsrecht en de voorwaarden klikt u bovenaan op de naam van de verkoper. Heeft u nog vragen? Dan vindt u zeker de juiste antwoorden in ons servicegebied.,nl_NL
mail.trans.footer.if_you_have_further_questions,"Mocht je nog vragen hebben, neem dan contact op met onze klantenservice via",nl_NL
mail.trans.footer.shop_address,Julie-Wolfthorn-Strasse 1,nl_NL
mail.trans.footer.shop_city,Berlijn,nl_NL
mail.trans.footer.shop_name,Spryker Systems GmbH,nl_NL
mail.trans.footer.shop_phone,+49 (0) 30208498350,nl_NL
mail.trans.footer.shopping_experience,We verheugen ons op uw volgende bezoek!,nl_NL
mail.trans.footer.shop_zip_code,10115,nl_NL
mail.trans.footer.your_team,Uw myWorld.com-team,nl_NL
mail.trans.gift_card_delivery.subtitle,Je cadeauboncode is,nl_NL
mail.trans.gift_card_delivery.title,"Beste klant, bedankt voor het kopen van een cadeaukaart in onze winkel.",nl_NL
mail.trans.gift_card_usage.subtitle,Je cadeauboncode is,nl_NL
mail.trans.gift_card_usage.title,Je hebt zojuist een cadeaubon gebruikt!,nl_NL
mail.trans.header.shop_name,Spryker-winkel,nl_NL
mail.trans.newsletter_subscribed.subtitle,We zullen ons best doen om het meest relevante en opwindende nieuws en updates te leveren.,nl_NL
mail.trans.newsletter_subscribed.title,We zijn erg blij dat u zich heeft aangemeld voor onze nieuwsbrief.,nl_NL
mail.trans.newsletter_unsubscribed.subtitle,Uw e-mailadres is afgemeld voor de Spryker Shop-nieuwsbrief. U kunt uw abonnement altijd beheren in uw klantprofiel.,nl_NL
mail.trans.newsletter_unsubscribed.title,Spijtig om je te zien gaan...,nl_NL
